,Headline,Type,Username,URL,User URL,Date,2022-06-20,2022-06-21,2022-06-22,2022-06-23,2022-06-24,2022-06-25,2022-06-26,index
712,【GGAD】Drew Them Out (19),text,Lumor,https://heolwp.lofter.com/post/4ce32534_2b5b40d91,https://heolwp.lofter.com/,2022-06-11,10,10,10,10,10,10,10,712
713,住在魔镜里的黑魔王（四十九）,text,牛奶糖和大果粒,https://mitaoshangdeqingting.lofter.com/post/1f4d37bb_2b5b3b9b6,https://mitaoshangdeqingting.lofter.com/,2022-06-11,6,6,6,6,6,6,6,713
714,【GGAD】未寄出的信,text,蚊砸,https://mosquitee.lofter.com/post/74b02559_2b5b0e8cf,https://mosquitee.lofter.com/,2022-06-10,6,6,6,6,6,6,6,714
715,None,img,moinmoin,https://moinmoin150.lofter.com/post/1ebe7c87_2b5a99321,https://moinmoin150.lofter.com/,2022-06-07,9,9,9,9,9,9,9,715
716,【GGAD】《As A Father》（2）（abo生子）,text,爬墙高手AZ,https://zhongtudiyipaqianggaoshou.lofter.com/post/4c614cf0_2b5ab27ca,https://zhongtudiyipaqianggaoshou.lofter.com/,2022-06-07,13,13,13,13,13,13,13,716
717,68 来晚喽，但我还是超爱你的！,text,半夜又饿醒了,https://banyeyouexingle.lofter.com/post/74375a6a_2b5ab27cc,https://banyeyouexingle.lofter.com/,2022-06-07,15,15,15,15,15,15,15,717
718,None,img,嗷,https://aaa3610233.lofter.com/post/74ceb2c3_2b5acf54f,https://aaa3610233.lofter.com/,2022-06-08,2,2,2,2,3,3,3,718
719,【GGAD】伤麟怨道穷（一）GG预言AD将死于复活石，他决定求婚以改变未来,text,为了果尔德施坦因,https://conquerityouwill.lofter.com/post/200c5a69_2b5b6150c,https://conquerityouwill.lofter.com/,2022-06-12,0,0,0,0,0,0,0,719
720,None,img,撸绵羊sheep,https://mouyeyan.lofter.com/post/741389df_2b5b6147d,https://mouyeyan.lofter.com/,2022-06-12,10,10,10,10,10,10,10,720
721,莫比乌斯环｜第十一章,text,狮院的茶酱,https://gelletgrindelwold.lofter.com/post/4c3618aa_2b5acb366,https://gelletgrindelwold.lofter.com/,2022-06-08,6,6,6,6,6,6,6,721
722,金色的大鸟（格林德沃夫人篇）,text,失格者 ⃒⃘⃤,https://yemingmeiyu.lofter.com/post/309139dd_2b5b1549e,https://yemingmeiyu.lofter.com/,2022-06-10,7,7,7,7,7,7,7,722
723,【GGAD】【FB3】被世界最强的黑白巫师玩弄的一生 邓布利多篇 Chapter 17,text,Splitwarrior,https://splitwarrior.lofter.com/post/30cb80da_2b5af0422,https://splitwarrior.lofter.com/,2022-06-09,8,8,8,8,8,8,8,723
724,None,img,烤雁多加码,https://beibianchuilaidefeng73761.lofter.com/post/314c9f26_2b5aa9915,https://beibianchuilaidefeng73761.lofter.com/,2022-06-07,10,10,10,10,10,10,10,724
725,【GGAD】【FB3】被世界最强的黑白巫师玩弄的一生 邓布利多篇 Chapter 19,text,Splitwarrior,https://splitwarrior.lofter.com/post/30cb80da_2b5b4966a,https://splitwarrior.lofter.com/,2022-06-11,5,5,5,5,5,5,5,725
726,格林德沃致邓布利多的信,text,唐,https://mu41470123.lofter.com/post/4d198138_2b5aa874d,https://mu41470123.lofter.com/,2022-06-07,3,3,3,3,3,3,3,726
727,None,img,咕咕咕,https://aifantu.lofter.com/post/4c602ab7_2b5b28c9f,https://aifantu.lofter.com/,2022-06-11,2,2,2,2,2,2,2,727
728,None,img,可梦颖欣,https://kemengyingxin.lofter.com/post/30be3ce1_2b5ac2de2,https://kemengyingxin.lofter.com/,2022-06-08,1,1,1,1,1,1,1,728
729,【GGAD】《血盟故障维修处》#5,text,红笔掉了,https://hongbidiaole.lofter.com/post/4c40725b_2b5b49635,https://hongbidiaole.lofter.com/,2022-06-11,1,1,1,1,1,1,1,729
730,和男友分手以后（十）,text,刹那芳华,https://chaneifanghua515.lofter.com/post/30b0a4b5_2b5b225a3,https://chaneifanghua515.lofter.com/,2022-06-11,6,6,6,6,6,6,6,730
731,金色的大鸟（上＋格林德沃先生篇）,text,失格者 ⃒⃘⃤,https://yemingmeiyu.lofter.com/post/309139dd_2b5ac70b9,https://yemingmeiyu.lofter.com/,2022-06-08,10,10,10,10,10,10,10,731
732,None,img,槿澂,https://santellina.lofter.com/post/74544467_2b5b09f81,https://santellina.lofter.com/,2022-06-10,4,4,4,4,4,4,4,732
733,None,img,Troddy,https://beilun51866.lofter.com/post/31d93aa1_2b5b18199,https://beilun51866.lofter.com/,2022-06-10,5,5,5,5,5,5,5,733
734,None,img,唐,https://mu41470123.lofter.com/post/4d198138_2b5aa1e7b,https://mu41470123.lofter.com/,2022-06-07,3,3,3,3,3,3,3,734
735,【ggad】邓布利多的暑假兼职（11）,text,一只金灿灿,https://yizhijincancan.lofter.com/post/31b85be0_2b5b14efc,https://yizhijincancan.lofter.com/,2022-06-10,2,2,2,2,2,2,2,735
736,None,img,蛋黄酥好次-,https://ellen0226.lofter.com/post/73dc3fe8_2b5ad5506,https://ellen0226.lofter.com/,2022-06-08,0,0,0,0,0,0,0,736
737,None,img,槿澂,https://santellina.lofter.com/post/74544467_2b5b2255b,https://santellina.lofter.com/,2022-06-11,1,1,1,1,1,1,1,737
738,当魔法世界遇上了ABO世界观,text,一只问砸⚯͛ ⃒⃘⃤,https://0528yyyqlfang.lofter.com/post/4c0c71f6_2b5aa4e4f,https://0528yyyqlfang.lofter.com/,2022-06-09,1,1,1,2,2,2,2,738
739,None,img,可梦颖欣,https://kemengyingxin.lofter.com/post/30be3ce1_2b5b088dd,https://kemengyingxin.lofter.com/,2022-06-10,2,2,2,2,2,2,2,739
740,【授翻】凤凰涅槃（14.1）,text,moinmoin,https://moinmoin150.lofter.com/post/1ebe7c87_2b5ac5e25,https://moinmoin150.lofter.com/,2022-06-08,7,7,7,7,7,7,7,740
741,None,img,电灯泡它亮如白昼,https://hulanhe23476.lofter.com/post/740dfe2d_2b5b301fb,https://hulanhe23476.lofter.com/,2022-06-11,2,2,2,2,2,2,2,741
742,和男友分手以后（九）,text,刹那芳华,https://chaneifanghua515.lofter.com/post/30b0a4b5_2b5a9d411,https://chaneifanghua515.lofter.com/,2022-06-08,4,4,4,4,4,4,4,742
743,但是我想你了,text,ALFRED-真翊,https://alfredmaxwell.lofter.com/post/30fd3b0d_2b5afd420,https://alfredmaxwell.lofter.com/,2022-06-09,4,4,4,4,4,4,4,743
744,欲与罚：格林德沃之罪 chapter 46里德尔的摆烂人生（3）,text,éviter les roses,https://discreet.lofter.com/post/31f9d15f_2b5ad8789,https://discreet.lofter.com/,2022-06-08,5,5,5,5,5,5,5,744
745,None,img,Lorisen,https://2283399288.lofter.com/post/31b8f77a_2b5b0568f,https://2283399288.lofter.com/,2022-06-10,6,6,6,6,6,6,6,745
746,None,img,烤雁多加码,https://beibianchuilaidefeng73761.lofter.com/post/314c9f26_2b5b6c3b1,https://beibianchuilaidefeng73761.lofter.com/,2022-06-12,6,6,6,6,6,6,6,746
747,None,img,景河,https://tangchuxun.lofter.com/post/1d094349_2b5aae6c2,https://tangchuxun.lofter.com/,2022-06-07,2,2,2,2,2,2,2,747
748,【GGAD】【FB3】被世界最强的黑白巫师玩弄的一生 邓布利多篇 Chapter 15,text,Splitwarrior,https://splitwarrior.lofter.com/post/30cb80da_2b5a9e72c,https://splitwarrior.lofter.com/,2022-06-07,3,3,3,3,3,3,3,748
749,None,img,Visualization_可视化,https://echo-visualization.lofter.com/post/30d27d3c_2b5ae9e7e,https://echo-visualization.lofter.com/,2022-06-09,0,0,0,0,0,0,0,749
750,None,img,醉鹤径 ⃒⃘⃤,https://zuiyingqian.lofter.com/post/4ccac9bc_2b5b37b3d,https://zuiyingqian.lofter.com/,2022-06-11,1,1,1,1,1,1,1,750
751,【GGAD】《血盟故障维修处》#6,text,红笔掉了,https://hongbidiaole.lofter.com/post/4c40725b_2b5b60cb2,https://hongbidiaole.lofter.com/,2022-06-12,1,1,1,1,1,1,1,751
752,燃情外传Ⅳ：《烈情岁月》第三十六回 在公墓的圆形石阶广场上,text,雲绯,https://913502227.lofter.com/post/1e537bfb_2b5b2fbf0,https://913502227.lofter.com/,2022-06-11,0,0,0,0,0,0,0,752
753,【GGAD】伤麟怨道穷（二）GG预言AD将死于复活石，他决定求婚以改变未来,text,为了果尔德施坦因,https://conquerityouwill.lofter.com/post/200c5a69_2b5b5feb8,https://conquerityouwill.lofter.com/,2022-06-12,3,3,3,3,3,3,3,753
754,None,img,可梦颖欣,https://kemengyingxin.lofter.com/post/30be3ce1_2b5b03d9d,https://kemengyingxin.lofter.com/,2022-06-09,18,18,18,18,18,18,18,754
755,【游穿书】平平无奇的维尔先生35,text,二律相悖,https://dest8.lofter.com/post/1ea572ba_2b5aa392d,https://dest8.lofter.com/,2022-06-11,4,4,4,4,4,4,4,755
756,燃情外传Ⅳ：《烈情岁月》第三十七回 火浪拍天,text,雲绯,https://913502227.lofter.com/post/1e537bfb_2b5b55de0,https://913502227.lofter.com/,2022-06-12,2,2,2,2,2,2,2,756
757,不可否认（GGAD甜文巨！！！甜（有点短））,text,玖落的老福特,https://jiuluodelaofute.lofter.com/post/74d96cae_2b5ab9496,https://jiuluodelaofute.lofter.com/,2022-06-07,0,0,0,0,0,0,0,757
758,None,img,可梦颖欣,https://kemengyingxin.lofter.com/post/30be3ce1_2b5af1c17,https://kemengyingxin.lofter.com/,2022-06-09,5,5,5,5,5,5,5,758
759,None,img,莉莉丝.伊娃.斯莱特林,https://lilisiyiwasilaitelin.lofter.com/post/7417dc7e_2b5b5a8fb,https://lilisiyiwasilaitelin.lofter.com/,2022-06-12,0,0,0,0,0,0,0,759
760,None,img,Nanasi,https://0555896822.lofter.com/post/4ca3d34f_2b5ab81f6,https://0555896822.lofter.com/,2022-06-07,18,18,18,18,18,18,18,760
761,(GGAD同人文) 夏季的玫瑰18,text,丶墨御涵,https://moyuhan59022.lofter.com/post/31cd8d85_2b5abc86a,https://moyuhan59022.lofter.com/,2022-06-07,3,3,3,3,3,3,3,761
762,None,img,可梦颖欣,https://kemengyingxin.lofter.com/post/30be3ce1_2b5b50363,https://kemengyingxin.lofter.com/,2022-06-12,3,3,3,3,3,3,3,762
763,假如霍格沃茨是个村,text,扎尼亚亚亚,https://fandongdong58160.lofter.com/post/740b4987_2b5a3dca0,https://fandongdong58160.lofter.com/,2022-06-11,0,0,0,0,0,0,0,763
764,None,img,阿晒晒░,https://xiaobianjiadeliziqiao.lofter.com/post/30f70fc2_2b5b542b0,https://xiaobianjiadeliziqiao.lofter.com/,2022-06-12,0,0,0,0,0,0,0,764
765,一生铭记（下）,text,山葵,https://9845205301.lofter.com/post/3145dad5_2b5b70689,https://9845205301.lofter.com/,2022-06-12,0,0,0,0,0,0,0,765
